#1 observer-frame phase [day]
#2 HSC g mag (AB)
#3 HSC r mag (AB)
#4 HSC i mag (AB)
#5 HSC z mag (AB)
#6 HSC y mag (AB)
-200.000  5.6030  5.6030  5.6030  5.6030  5.6030
-34.650  5.6030  5.6030  5.6030  5.6030  5.6030
-33.000  9.9620  7.5420  7.6030  7.6720  7.6650
-31.350  6.1320  5.0330  5.2550  5.1950  5.2340
-29.700  4.9880  3.9050  4.1300  4.0680  4.1090
-28.050  4.2440  3.1670  3.3950  3.3310  3.3720
-26.400  3.6930  2.6180  2.8450  2.7810  2.8220
-24.750  3.2330  2.1870  2.3820  2.3330  2.4300
-23.100  2.8630  1.8310  1.9960  1.9640  2.0590
-21.450  2.5500  1.5230  1.6770  1.6500  1.7440
-19.800  2.2890  1.2530  1.3950  1.3780  1.4660
-18.150  2.0760  1.0170  1.1360  1.1420  1.2150
-16.500  1.8760  0.7990  0.8990  0.9300  0.9980
-14.850  1.7250  0.6000  0.6910  0.7460  0.8090
-13.200  1.6260  0.4290  0.5210  0.5880  0.6460
-11.550  1.4800  0.3000  0.3610  0.4540  0.5090
 -9.900  1.3090  0.2150  0.2170  0.3430  0.3960
 -8.250  1.2340  0.1530  0.1270  0.2500  0.2960
 -6.600  1.2590  0.1030  0.0870  0.1740  0.2110
 -4.950  1.3300  0.0810  0.0530  0.1190  0.1450
 -3.300  1.4500  0.0800  0.0250  0.0820  0.0930
 -1.650  1.5290  0.0960  0.0070  0.0590  0.0590
  0.000  1.5540  0.1290  0.0000  0.0470  0.0430
  1.650  1.6390  0.1700  0.0090  0.0420  0.0400
  3.300  1.8110  0.2180  0.0330  0.0410  0.0520
  4.950  1.9670  0.2780  0.0660  0.0470  0.0730
  6.600  2.1110  0.3480  0.1050  0.0550  0.1010
  8.250  2.2430  0.4240  0.1560  0.0710  0.1390
  9.900  2.3670  0.5070  0.2200  0.0950  0.1820
 11.550  2.4820  0.6010  0.2880  0.1200  0.2370
 13.200  2.5650  0.7080  0.3570  0.1490  0.3130
 14.850  2.6900  0.8180  0.4420  0.1850  0.3850
 16.500  2.8720  0.9270  0.5430  0.2310  0.4500
 18.150  3.0590  1.0510  0.6340  0.2850  0.5160
 19.800  3.2480  1.1900  0.7100  0.3430  0.5830
 21.450  3.4610  1.3380  0.7830  0.4040  0.6510
 23.100  3.6520  1.4820  0.8690  0.4600  0.7180
 24.750  3.8380  1.6250  0.9620  0.5100  0.7800
 26.400  4.0260  1.7710  1.0570  0.5630  0.8300
 28.050  4.2020  1.9150  1.1530  0.6210  0.8610
 29.700  4.3840  2.0600  1.2500  0.6760  0.8870
 31.350  4.5450  2.1980  1.3510  0.7300  0.9110
 33.000  4.6670  2.3280  1.4570  0.7800  0.9340
 34.650  4.7730  2.4480  1.5620  0.8290  0.9570
 36.300  4.8660  2.5620  1.6650  0.8760  0.9830
 37.950  4.9780  2.6850  1.7430  0.9270  1.0200
 39.600  5.0750  2.8000  1.8180  0.9790  1.0620
 41.250  5.1590  2.9080  1.8840  1.0340  1.1110
 42.900  5.2020  3.0020  1.9490  1.0930  1.1650
 44.550  5.1860  3.0760  2.0200  1.1540  1.2200
 46.200  5.1630  3.1420  2.0860  1.2190  1.2820
 47.850  5.1350  3.2040  2.1490  1.2840  1.3480
 49.500  5.1140  3.2590  2.2060  1.3500  1.4170
 51.150  5.1540  3.3130  2.2590  1.4180  1.4830
 52.800  5.1880  3.3640  2.3120  1.4830  1.5490
 54.450  5.2120  3.4100  2.3660  1.5450  1.6130
 56.100  5.2300  3.4530  2.4190  1.6040  1.6740
 57.750  5.2730  3.4800  2.4850  1.6590  1.7230
 59.400  5.3260  3.5000  2.5550  1.7100  1.7660
 61.050  5.3760  3.5160  2.6230  1.7600  1.8040
 62.700  5.4250  3.5310  2.6890  1.8070  1.8370
 64.350  5.4620  3.5550  2.7370  1.8520  1.8750
 66.000  5.4960  3.5840  2.7740  1.8960  1.9110
 67.650  5.5320  3.6100  2.8040  1.9370  1.9470
 69.300  5.5710  3.6360  2.8270  1.9760  1.9790
 70.950  5.6110  3.6600  2.8430  2.0130  2.0110
 72.600  5.6450  3.6830  2.8560  2.0480  2.0440
 74.250  5.6380  3.7000  2.8690  2.0780  2.0790
 75.900  5.6330  3.7180  2.8800  2.1050  2.1150
 77.550  5.6270  3.7350  2.8880  2.1320  2.1500
 79.200  5.6200  3.7510  2.8980  2.1580  2.1840
 80.850  5.6130  3.7700  2.9120  2.1840  2.2150
 82.500  5.6050  3.7870  2.9250  2.2100  2.2450
 84.150  5.5960  3.8060  2.9390  2.2360  2.2740
 85.800  5.5920  3.8230  2.9540  2.2640  2.3030
 87.450  5.6250  3.8390  2.9720  2.2910  2.3280
 89.100  5.6570  3.8530  2.9920  2.3190  2.3530
 90.750  5.6920  3.8670  3.0100  2.3470  2.3780
 92.400  5.7250  3.8810  3.0300  2.3750  2.4040
 94.050  5.7610  3.8960  3.0480  2.4020  2.4290
 95.700  5.7960  3.9100  3.0680  2.4310  2.4540
 97.350  5.8330  3.9240  3.0880  2.4580  2.4790
 99.000  5.8700  3.9370  3.1070  2.4870  2.5040
100.650  5.8810  3.9580  3.1200  2.5130  2.5340
102.300  5.8890  3.9780  3.1320  2.5400  2.5640
103.950  5.8980  3.9980  3.1440  2.5670  2.5930
105.600  5.9060  4.0190  3.1560  2.5950  2.6230
107.250  5.9140  4.0400  3.1680  2.6210  2.6530
108.900  5.9210  4.0610  3.1810  2.6490  2.6820
110.550  5.9290  4.0820  3.1920  2.6760  2.7130
112.200  5.9360  4.1030  3.2040  2.7040  2.7420
113.850  5.9430  4.1250  3.2140  2.7310  2.7720
115.500  5.9480  4.1470  3.2260  2.7590  2.8020
117.150  5.9540  4.1700  3.2370  2.7860  2.8310
118.800  5.9590  4.1920  3.2470  2.8130  2.8610
120.450  5.9650  4.2150  3.2580  2.8410  2.8910
122.100  5.9680  4.2330  3.2720  2.8670  2.9210
123.750  5.9710  4.2520  3.2880  2.8940  2.9520
125.400  5.9740  4.2700  3.3020  2.9190  2.9820
127.050  5.9770  4.2890  3.3170  2.9460  3.0120
128.700  5.9790  4.3070  3.3320  2.9710  3.0430
130.350  5.9820  4.3260  3.3460  2.9980  3.0740
132.000  5.9830  4.3450  3.3620  3.0230  3.1030
133.650  5.9850  4.3640  3.3760  3.0500  3.1350
135.300  5.9860  4.3830  3.3910  3.0750  3.1650
136.950  5.9870  4.4020  3.4060  3.1020  3.1960
138.600  5.9870  4.4210  3.4190  3.1270  3.2270
138.600  5.9870  4.4210  3.4190  3.1270  3.2270
241.247  5.6030  5.6030  4.3273  4.7320  5.1306
266.718  5.6030  5.6030  4.5526  5.1303  5.6030
296.949  5.6030  5.6030  4.8201  5.6030  5.6030
385.422  5.6030  5.6030  5.6030  5.6030  5.6030
