#1 observer-frame phase [day]
#2 HSC g mag (AB)
#3 HSC r mag (AB)
#4 HSC i mag (AB)
#5 HSC z mag (AB)
#6 HSC y mag (AB)
-200.000  5.7960  5.7960  5.7960  5.7960  5.7960
-33.600  5.7960  5.7960  5.7960  5.7960  5.7960
-32.000  9.4730  7.4930  7.6480  7.6780  7.7050
-30.400  6.0060  5.0140  5.2680  5.1860  5.3050
-28.800  4.8650  3.8870  4.1430  4.0580  4.1800
-27.200  4.1220  3.1490  3.4070  3.3210  3.4430
-25.600  3.5710  2.6000  2.8570  2.7710  2.8940
-24.000  3.0810  2.1830  2.3870  2.3490  2.4760
-22.400  2.6970  1.8340  1.9950  1.9940  2.1040
-20.800  2.3770  1.5290  1.6740  1.6860  1.7890
-19.200  2.1160  1.2580  1.3910  1.4160  1.5110
-17.600  1.9120  1.0150  1.1350  1.1790  1.2630
-16.000  1.7170  0.7910  0.9010  0.9690  1.0470
-14.400  1.5570  0.5900  0.6980  0.7800  0.8650
-12.800  1.4340  0.4190  0.5310  0.6120  0.7120
-11.200  1.2840  0.2890  0.3730  0.4760  0.5800
 -9.600  1.1250  0.2040  0.2300  0.3680  0.4690
 -8.000  1.0610  0.1380  0.1380  0.2720  0.3730
 -6.400  1.0930  0.0820  0.0950  0.1900  0.2940
 -4.800  1.1650  0.0520  0.0570  0.1300  0.2320
 -3.200  1.2750  0.0440  0.0260  0.0910  0.1820
 -1.600  1.3530  0.0540  0.0070  0.0670  0.1500
  0.000  1.3890  0.0780  0.0000  0.0550  0.1350
  1.600  1.4770  0.1120  0.0060  0.0520  0.1360
  3.200  1.6400  0.1550  0.0240  0.0550  0.1550
  4.800  1.7900  0.2090  0.0510  0.0710  0.1750
  6.400  1.9310  0.2720  0.0860  0.0970  0.1980
  8.000  2.0670  0.3420  0.1320  0.1300  0.2330
  9.600  2.2010  0.4190  0.1900  0.1690  0.2750
 11.200  2.3240  0.5060  0.2510  0.2120  0.3290
 12.800  2.4100  0.6080  0.3150  0.2600  0.3990
 14.400  2.5370  0.7130  0.3910  0.3140  0.4590
 16.000  2.7170  0.8200  0.4840  0.3730  0.5100
 17.600  2.8990  0.9390  0.5680  0.4360  0.5670
 19.200  3.0770  1.0710  0.6380  0.5020  0.6270
 20.800  3.2750  1.2100  0.7070  0.5720  0.6810
 22.400  3.4540  1.3490  0.7900  0.6200  0.7380
 24.000  3.6290  1.4890  0.8800  0.6560  0.7890
 25.600  3.8080  1.6310  0.9710  0.6940  0.8290
 27.200  3.9840  1.7700  1.0610  0.7390  0.8570
 28.800  4.1670  1.9090  1.1510  0.7800  0.8780
 30.400  4.3310  2.0420  1.2480  0.8110  0.9030
 32.000  4.4580  2.1690  1.3510  0.8270  0.9340
 33.600  4.5720  2.2870  1.4560  0.8420  0.9660
 35.200  4.6730  2.3990  1.5590  0.8570  1.0020
 36.800  4.7820  2.5180  1.6350  0.8940  1.0410
 38.400  4.8760  2.6290  1.7080  0.9310  1.0880
 40.000  4.9550  2.7320  1.7770  0.9690  1.1430
 41.600  5.0000  2.8230  1.8450  1.0120  1.2040
 43.200  4.9980  2.8990  1.9180  1.0620  1.2610
 44.800  4.9890  2.9680  1.9870  1.1160  1.3270
 46.400  4.9730  3.0320  2.0530  1.1710  1.3980
 48.000  4.9620  3.0890  2.1150  1.2290  1.4730
 49.600  5.0060  3.1410  2.1700  1.2990  1.5380
 51.200  5.0440  3.1900  2.2240  1.3690  1.6040
 52.800  5.0730  3.2350  2.2780  1.4340  1.6700
 54.400  5.0950  3.2770  2.3320  1.4970  1.7350
 56.000  5.1400  3.3070  2.3990  1.5480  1.7950
 57.600  5.1930  3.3330  2.4710  1.5920  1.8490
 59.200  5.2430  3.3550  2.5400  1.6350  1.8980
 60.800  5.2930  3.3760  2.6090  1.6740  1.9400
 62.400  5.3280  3.4030  2.6580  1.7190  1.9780
 64.000  5.3590  3.4320  2.6940  1.7650  2.0100
 65.600  5.3920  3.4590  2.7250  1.8100  2.0400
