#1 observer-frame phase [day]
#2 SC B mag (AB)
#3 SC V mag (AB)
#4 SC R mag (AB)
#5 SC i mag (AB)
#6 SC z mag (AB)
-200.000  8.6700  8.6700  8.6700  8.6700  8.6700
-25.200  8.6700  8.6700  8.6700  8.6700  8.6700
-24.000  3.5190  3.6120  3.7520  3.9200  3.9290
-22.800  3.9490  3.5250  3.4570  3.3150  3.4820
-21.600  4.1430  3.2650  2.9620  2.7810  2.9550
-20.400  3.9140  2.8320  2.3950  2.2640  2.4600
-19.200  3.3870  2.2730  1.8250  1.7640  1.9820
-18.000  2.7130  1.7890  1.4440  1.4020  1.6330
-16.800  2.1760  1.3820  1.1220  1.1430  1.3290
-15.600  1.8260  1.1400  0.9100  0.9410  1.1350
-14.400  1.4880  0.9440  0.6990  0.7560  0.9610
-13.200  1.2750  0.7920  0.5530  0.6100  0.8470
-12.000  1.1410  0.6430  0.4060  0.4730  0.7020
-10.800  1.0070  0.5350  0.3260  0.3790  0.5970
 -9.600  0.9340  0.4510  0.2560  0.2960  0.5090
 -8.400  0.8390  0.4330  0.1940  0.2220  0.4230
 -7.200  0.7810  0.4210  0.1420  0.1690  0.3480
 -6.000  0.7330  0.4330  0.0860  0.1100  0.2730
 -4.800  0.7500  0.4080  0.0680  0.0810  0.2360
 -3.600  0.7960  0.4170  0.0490  0.0450  0.1970
 -2.400  0.8690  0.4240  0.0330  0.0210  0.1600
 -1.200  0.9520  0.4620  0.0370  0.0090  0.1430
  0.000  1.0570  0.4940  0.0380  0.0000  0.1280
  1.200  1.2100  0.5120  0.0500  0.0050  0.1210
  2.400  1.3450  0.5280  0.0520  0.0010  0.0970
  3.600  1.4860  0.5650  0.0750  0.0100  0.0940
  4.800  1.6240  0.6470  0.1400  0.0350  0.1260
  6.000  1.7500  0.7450  0.2110  0.0730  0.1650
  7.200  1.8940  0.8540  0.2940  0.1170  0.2080
  8.400  2.0660  0.9410  0.3650  0.1690  0.2350
  9.600  2.2100  1.0410  0.4480  0.2350  0.2710
 10.800  2.3260  1.1480  0.5250  0.3120  0.3030
 12.000  2.4350  1.2830  0.6130  0.3920  0.3530
 13.200  2.5200  1.3790  0.6930  0.4630  0.4070
 14.400  2.5950  1.4580  0.7560  0.5350  0.4650
 15.600  2.6900  1.5830  0.8320  0.6030  0.5260
 16.800  2.8010  1.7250  0.9190  0.6540  0.6400
 18.000  2.9090  1.8560  1.0200  0.7050  0.7590
 19.200  2.9940  1.9250  1.1250  0.7530  0.8840
 20.400  3.0640  1.9910  1.1930  0.8130  0.9330
 21.600  3.1170  2.0340  1.2530  0.8630  0.9690
 22.800  3.1580  2.0860  1.3580  0.9010  1.0260
 24.000  3.1990  2.1260  1.4440  0.9510  1.0910
 25.200  3.2500  2.1970  1.5380  1.0110  1.1680
 26.400  3.2970  2.2750  1.6540  1.0870  1.2410
 27.600  3.3360  2.3460  1.7630  1.1650  1.3130
 28.800  3.3720  2.4040  1.8340  1.2480  1.3840
 30.000  3.4140  2.4570  1.8780  1.3350  1.4560
 31.200  3.4500  2.5040  1.9230  1.4230  1.5260
 32.400  3.4860  2.5480  1.9670  1.5100  1.5930
 33.600  3.5190  2.5870  2.0140  1.5980  1.6590
 34.800  3.5560  2.6270  2.0630  1.6650  1.7160
 36.000  3.5920  2.6660  2.1130  1.7090  1.7650
 37.200  3.6210  2.6970  2.1630  1.7490  1.8090
 38.400  3.6510  2.7280  2.2090  1.7830  1.8490
 39.600  3.6810  2.7590  2.2500  1.8210  1.8850
 40.800  3.7060  2.7850  2.2900  1.8590  1.9200
 42.000  3.7280  2.8090  2.3290  1.8960  1.9540
 43.200  3.7510  2.8330  2.3680  1.9330  1.9890
 44.400  3.7750  2.8550  2.4080  1.9710  2.0250
 45.600  3.8030  2.8780  2.4470  2.0110  2.0650
 46.800  3.8320  2.8980  2.4810  2.0490  2.1020
 48.000  3.8580  2.9150  2.5060  2.0850  2.1360
 49.200  3.8930  2.9380  2.5240  2.1230  2.1750
 50.400  3.9270  2.9600  2.5400  2.1610  2.2120
 51.600  3.9610  2.9820  2.5550  2.1990  2.2490
 52.800  3.9960  3.0040  2.5700  2.2370  2.2850
 54.000  4.0330  3.0280  2.5860  2.2730  2.3190
 55.200  4.0700  3.0500  2.6030  2.3040  2.3490
 56.400  4.1110  3.0730  2.6210  2.3310  2.3780
 57.600  4.1530  3.0940  2.6400  2.3540  2.4070
 58.800  4.1960  3.1120  2.6600  2.3760  2.4350
 60.000  4.2400  3.1270  2.6800  2.3980  2.4630
 61.200  4.2830  3.1410  2.7010  2.4210  2.4920
 62.400  4.3250  3.1560  2.7210  2.4440  2.5200
 63.600  4.3660  3.1710  2.7410  2.4650  2.5470
 64.800  4.4080  3.1890  2.7610  2.4890  2.5740
 66.000  4.4490  3.2060  2.7810  2.5110  2.5970
 67.200  4.4930  3.2250  2.8010  2.5320  2.6170
 68.400  4.5370  3.2440  2.8200  2.5500  2.6340
 69.600  4.5810  3.2640  2.8390  2.5650  2.6490
 70.800  4.6220  3.2860  2.8560  2.5780  2.6630
 72.000  4.6630  3.3100  2.8740  2.5910  2.6780
 73.200  4.7030  3.3330  2.8900  2.6040  2.6930
 74.400  4.7450  3.3590  2.9080  2.6170  2.7090
 75.600  4.7870  3.3850  2.9260  2.6290  2.7270
 76.800  4.8290  3.4110  2.9420  2.6410  2.7430
188.133  8.6700  5.7304  4.5378  3.8100  4.2274
329.232  8.6700  8.6700  6.5602  5.2915  6.1088
476.428  8.6700  8.6700  8.6700  6.8371  8.0714
521.325  8.6700  8.6700  8.6700  7.3085  8.6700
650.990  8.6700  8.6700  8.6700  8.6700  8.6700
