#1 observer-frame phase [day]
#2 SC B mag (AB)
#3 SC V mag (AB)
#4 SC R mag (AB)
#5 SC i mag (AB)
#6 SC z mag (AB)
-200.000  8.1710  8.1710  8.1710  8.1710  8.1710
-26.250  8.1710  8.1710  8.1710  8.1710  8.1710
-25.000  3.5010  3.5960  3.7110  3.8910  3.9450
-23.750  4.0630  3.5560  3.5000  3.3250  3.4310
-22.500  4.4120  3.3630  3.0370  2.7990  2.8870
-21.250  4.2650  2.9740  2.4720  2.2740  2.3770
-20.000  3.7420  2.4240  1.8910  1.7610  1.8930
-18.750  3.0220  1.9100  1.4970  1.3950  1.5410
-17.500  2.4560  1.4840  1.1510  1.1310  1.2490
-16.250  2.1050  1.1920  0.9510  0.9270  1.0570
-15.000  1.7430  0.9610  0.7500  0.7370  0.8850
-13.750  1.5300  0.7780  0.6180  0.5880  0.7660
-12.500  1.4010  0.6300  0.4680  0.4500  0.6240
-11.250  1.2630  0.5140  0.3880  0.3590  0.5210
-10.000  1.1960  0.4280  0.3190  0.2790  0.4340
 -8.750  1.1320  0.3830  0.2790  0.2080  0.3450
 -7.500  1.1130  0.3450  0.2440  0.1560  0.2690
 -6.250  1.0950  0.3350  0.2080  0.0980  0.1930
 -5.000  1.1270  0.3130  0.1930  0.0710  0.1580
 -3.750  1.1810  0.3280  0.1780  0.0380  0.1190
 -2.500  1.2750  0.3450  0.1650  0.0170  0.0850
 -1.250  1.3710  0.3900  0.1750  0.0080  0.0700
  0.000  1.5000  0.4320  0.1800  0.0000  0.0560
  1.250  1.6900  0.4800  0.1860  0.0100  0.0530
  2.500  1.8550  0.5250  0.1810  0.0120  0.0360
  3.750  2.0170  0.5900  0.2000  0.0270  0.0370
  5.000  2.1770  0.6760  0.2750  0.0570  0.0680
  6.250  2.3090  0.7790  0.3550  0.1000  0.1060
  7.500  2.4680  0.8930  0.4490  0.1490  0.1490
  8.750  2.6650  1.0060  0.5150  0.2110  0.1810
 10.000  2.8140  1.1320  0.5920  0.2870  0.2220
 11.250  2.9140  1.2700  0.6590  0.3740  0.2620
 12.500  2.9990  1.4130  0.7500  0.4580  0.3200
 13.750  3.0760  1.5120  0.8320  0.5320  0.3770
 15.000  3.1440  1.5960  0.8930  0.6050  0.4390
 16.250  3.2100  1.7290  0.9740  0.6740  0.5020
 17.500  3.2730  1.8780  1.0620  0.7220  0.6210
 18.750  3.3380  2.0110  1.1630  0.7710  0.7470
 20.000  3.4110  2.0670  1.2650  0.8170  0.8780
 21.250  3.4790  2.1330  1.3340  0.8790  0.9300
 22.500  3.5450  2.1720  1.3940  0.9310  0.9690
 23.750  3.6000  2.2050  1.5100  0.9740  1.0220
 25.000  3.6550  2.2330  1.6010  1.0260  1.0840
 26.250  3.7060  2.2950  1.7010  1.0880  1.1570
 27.500  3.7490  2.3620  1.8230  1.1680  1.2310
 28.750  3.7860  2.4210  1.9350  1.2490  1.3040
 30.000  3.8140  2.4760  2.0010  1.3320  1.3780
 31.250  3.8410  2.5340  2.0360  1.4170  1.4530
 32.500  3.8690  2.5850  2.0690  1.5020  1.5270
 33.750  3.8980  2.6320  2.1020  1.5870  1.5980
 35.000  3.9320  2.6740  2.1390  1.6740  1.6680
 36.250  3.9680  2.7130  2.1820  1.7390  1.7270
 37.500  4.0010  2.7500  2.2330  1.7840  1.7750
 38.750  4.0390  2.7760  2.2840  1.8240  1.8190
 40.000  4.0720  2.8030  2.3300  1.8600  1.8570
 41.250  4.0990  2.8320  2.3710  1.8980  1.8940
 42.500  4.1260  2.8560  2.4100  1.9360  1.9290
 43.750  4.1500  2.8770  2.4480  1.9740  1.9640
 45.000  4.1760  2.8980  2.4860  2.0120  1.9990
 46.250  4.2030  2.9170  2.5240  2.0490  2.0360
 47.500  4.2360  2.9380  2.5620  2.0890  2.0750
 48.750  4.2710  2.9570  2.5930  2.1270  2.1130
 50.000  4.3070  2.9730  2.6150  2.1630  2.1470
 51.250  4.3390  3.0000  2.6290  2.1990  2.1860
 52.500  4.3750  3.0250  2.6420  2.2350  2.2230
 53.750  4.4110  3.0500  2.6530  2.2700  2.2600
 55.000  4.4480  3.0760  2.6640  2.3060  2.2960
 56.250  4.4890  3.1030  2.6780  2.3410  2.3310
 57.500  4.5310  3.1280  2.6920  2.3700  2.3610
 58.750  4.5770  3.1530  2.7090  2.3950  2.3900
 60.000  4.6290  3.1760  2.7290  2.4180  2.4180
 61.250  4.6840  3.1950  2.7490  2.4390  2.4450
 62.500  4.7420  3.2100  2.7680  2.4610  2.4710
 63.750  4.8020  3.2250  2.7890  2.4830  2.4990
 65.000  4.8590  3.2400  2.8080  2.5040  2.5260
 66.250  4.9140  3.2560  2.8280  2.5260  2.5520
 67.500  4.9700  3.2740  2.8480  2.5480  2.5780
 68.750  5.0260  3.2920  2.8680  2.5700  2.6010
 70.000  5.0850  3.3120  2.8870  2.5910  2.6210
 71.250  5.1450  3.3320  2.9070  2.6090  2.6380
 72.500  5.2030  3.3540  2.9260  2.6250  2.6530
 73.750  5.2570  3.3770  2.9450  2.6380  2.6680
 75.000  5.3090  3.4020  2.9650  2.6510  2.6820
 76.250  5.3590  3.4270  2.9830  2.6640  2.6960
 77.500  5.4110  3.4540  3.0030  2.6770  2.7120
 78.750  5.4630  3.4820  3.0220  2.6900  2.7280
 80.000  5.5150  3.5100  3.0410  2.7010  2.7440
144.341  8.1710  4.8792  4.0293  3.3496  3.5264
299.032  8.1710  8.1710  6.4053  4.9088  5.4074
413.984  8.1710  8.1710  8.1710  6.0676  6.8053
526.299  8.1710  8.1710  8.1710  7.1997  8.1710
622.659  8.1710  8.1710  8.1710  8.1710  8.1710
