#1 observer-frame phase [day]
#2 Johnson U mag (Vega)
#3 Johnson B mag (Vega)
#4 Johnson V mag (Vega)
#5 Johnson R mag (Vega)
#6 Johnson I mag (Vega)
#7 HSC g mag (Vega)
#8 HSC r mag (Vega)
#9 HSC i mag (Vega)
#10 HSC z mag (Vega)
#11 HSC y mag (Vega)
#12 Johnson U mag (AB)
#13 Johnson B mag (AB)
#14 Johnson V mag (AB)
#15 Johnson R mag (AB)
#16 Johnson I mag (AB)
#17 HSC g mag (AB)
#18 HSC r mag (AB)
#19 HSC i mag (AB)
#20 HSC z mag (AB)
#21 HSC y mag (AB)
-21.25 51.811 52.208 51.605 51.066 50.351 52.002 51.214 50.505 50.059 49.827 52.523 52.091 51.610 51.264 50.791 51.905 51.356 50.891 50.576 50.373
-20.00 24.522 25.443 25.424 25.336 25.317 25.464 25.357 25.337 25.263 25.200 25.234 25.326 25.429 25.534 25.757 25.366 25.499 25.723 25.780 25.746
-18.75 25.347 26.010 25.379 25.112 24.710 25.762 25.197 24.767 24.725 24.816 26.059 25.893 25.384 25.309 25.149 25.664 25.339 25.153 25.242 25.362
-17.50 26.536 26.367 25.171 24.682 24.174 25.830 24.806 24.241 24.173 24.314 27.249 26.250 25.176 24.880 24.614 25.732 24.947 24.626 24.690 24.860
-16.25 27.945 26.234 24.768 24.148 23.657 25.550 24.282 23.716 23.657 23.841 28.657 26.116 24.774 24.346 24.097 25.453 24.424 24.102 24.173 24.387
-15.00 27.433 25.709 24.215 23.581 23.159 25.016 23.706 23.205 23.170 23.371 28.145 25.592 24.221 23.779 23.599 24.919 23.848 23.590 23.687 23.916
-13.75 26.536 25.005 23.710 23.173 22.797 24.403 23.283 22.839 22.816 23.026 27.248 24.888 23.716 23.371 23.237 24.305 23.425 23.225 23.333 23.572
-12.50 25.870 24.450 23.289 22.825 22.538 23.906 22.916 22.576 22.527 22.713 26.582 24.332 23.294 23.023 22.977 23.809 23.057 22.961 23.044 23.259
-11.25 25.142 24.089 23.007 22.619 22.333 23.582 22.694 22.370 22.341 22.501 25.854 23.972 23.013 22.817 22.772 23.484 22.836 22.755 22.858 23.047
-10.00 24.508 23.726 22.783 22.424 22.146 23.290 22.489 22.179 22.173 22.313 25.220 23.609 22.788 22.622 22.586 23.193 22.631 22.565 22.690 22.859
-8.75 24.166 23.507 22.605 22.288 21.999 23.090 22.345 22.029 22.056 22.191 24.878 23.390 22.611 22.486 22.439 22.993 22.487 22.415 22.572 22.737
-7.50 24.050 23.377 22.457 22.140 21.862 22.951 22.195 21.892 21.914 22.046 24.762 23.260 22.463 22.338 22.302 22.854 22.337 22.278 22.431 22.591
-6.25 23.898 23.240 22.343 22.052 21.767 22.822 22.105 21.800 21.813 21.938 24.610 23.123 22.349 22.250 22.207 22.724 22.247 22.186 22.330 22.483
-5.00 23.845 23.172 22.258 21.978 21.684 22.743 22.031 21.720 21.726 21.847 24.557 23.054 22.264 22.176 22.124 22.646 22.173 22.106 22.243 22.393
-3.75 23.852 23.105 22.212 21.937 21.613 22.663 21.998 21.649 21.639 21.776 24.564 22.988 22.218 22.134 22.053 22.566 22.140 22.035 22.156 22.321
-2.50 23.937 23.081 22.173 21.901 21.563 22.610 21.969 21.598 21.567 21.711 24.649 22.963 22.179 22.099 22.003 22.513 22.111 21.984 22.083 22.257
-1.25 24.006 23.060 22.160 21.870 21.507 22.575 21.948 21.541 21.493 21.649 24.718 22.942 22.166 22.068 21.946 22.478 22.089 21.927 22.009 22.194
 0.00 24.091 23.088 22.139 21.850 21.477 22.578 21.929 21.514 21.458 21.610 24.804 22.970 22.144 22.048 21.917 22.480 22.070 21.900 21.975 22.155
 1.25 24.187 23.140 22.152 21.838 21.440 22.614 21.922 21.480 21.420 21.569 24.899 23.023 22.158 22.036 21.880 22.516 22.064 21.866 21.937 22.115
 2.50 24.363 23.229 22.168 21.828 21.416 22.668 21.915 21.459 21.387 21.528 25.075 23.111 22.173 22.025 21.856 22.571 22.057 21.844 21.904 22.074
 3.75 24.528 23.322 22.212 21.840 21.404 22.739 21.934 21.449 21.372 21.510 25.240 23.205 22.217 22.038 21.844 22.642 22.076 21.835 21.889 22.056
 5.00 24.786 23.445 22.252 21.849 21.394 22.822 21.947 21.441 21.359 21.494 25.498 23.328 22.257 22.046 21.834 22.724 22.089 21.827 21.876 22.040
 6.25 25.134 23.620 22.300 21.846 21.399 22.946 21.953 21.452 21.358 21.485 25.846 23.503 22.305 22.044 21.839 22.848 22.095 21.838 21.875 22.031
 7.50 25.421 23.771 22.346 21.835 21.395 23.059 21.952 21.454 21.342 21.459 26.133 23.654 22.351 22.033 21.835 22.962 22.094 21.840 21.859 22.005
 8.75 25.622 23.920 22.411 21.846 21.404 23.184 21.974 21.469 21.345 21.455 26.334 23.802 22.416 22.044 21.843 23.087 22.116 21.855 21.862 22.001
10.00 25.870 24.069 22.497 21.916 21.429 23.301 22.052 21.499 21.375 21.487 26.582 23.952 22.502 22.113 21.868 23.204 22.194 21.885 21.892 22.033
11.25 25.929 24.196 22.599 21.994 21.466 23.419 22.139 21.541 21.414 21.524 26.641 24.079 22.604 22.192 21.906 23.321 22.281 21.927 21.930 22.070
12.50 26.266 24.351 22.711 22.084 21.509 23.551 22.238 21.589 21.457 21.566 26.978 24.233 22.717 22.282 21.949 23.453 22.380 21.975 21.974 22.112
13.75 26.295 24.523 22.826 22.141 21.561 23.716 22.309 21.651 21.489 21.595 27.007 24.406 22.832 22.339 22.001 23.619 22.451 22.037 22.006 22.140
