#1 observer-frame phase [day]
#2 SC B mag (AB)
#3 SC V mag (AB)
#4 SC R mag (AB)
#5 SC i mag (AB)
#6 SC z mag (AB)
-200.000  8.5500  8.5500  8.5500  8.5500  8.5500
-13.200  8.5500  8.5500  8.5500  8.5500  8.5500
-12.000  5.6000  5.8540  6.1040  6.3530  6.6280
 -6.000  1.3370  1.0420  1.1680  0.9960  1.3320
  0.000  0.7480  0.1640  0.1300  0.0000  0.2690
  6.000  1.0890  0.5150  0.3400  0.1920  0.3870
 12.000  1.4150  0.6900  0.4080  0.2660  0.4220
 30.000  2.2460  1.3240  0.8450  0.6490  0.7550
 60.000  2.8800  1.7770  1.1200  0.8530  0.9090
 90.000  3.9120  2.1180  1.3300  0.7920  0.6680
120.000  5.0220  3.2280  2.4400  1.9020  1.7780
150.000  6.1420  4.3480  3.5600  3.0220  2.8980
480.000  8.6420  6.8480  6.0600  5.5220  5.3980
480.000  8.6420  6.8480  6.0600  5.5220  5.3980
704.664  8.5500  8.5500  7.7620  7.2240  7.1000
808.680  8.5500  8.5500  8.5500  8.0120  7.8880
879.696  8.5500  8.5500  8.5500  8.5500  8.4260
896.064  8.5500  8.5500  8.5500  8.5500  8.5500
