#1 observer-frame phase [day]
#2 SC B mag (AB)
#3 SC V mag (AB)
#4 SC R mag (AB)
#5 SC i mag (AB)
#6 SC z mag (AB)
-200.000  9.1860  9.1860  9.1860  9.1860  9.1860
-12.650  9.1860  9.1860  9.1860  9.1860  9.1860
-11.500  5.6400  5.9060  6.1620  6.4160  6.6940
 -5.750  1.2610  1.0130  1.2330  0.9970  1.3470
  0.000  0.5570  0.1010  0.1840  0.0000  0.2910
  5.750  0.9060  0.4200  0.3640  0.1850  0.3790
 11.500  1.1950  0.5480  0.4180  0.2560  0.4370
 28.750  2.0010  1.1310  0.8280  0.6260  0.6980
 57.500  2.6280  1.5570  1.0620  0.8240  0.8220
 86.250  3.4940  1.8210  1.2120  0.7250  0.6190
115.000  4.6040  2.9310  2.3220  1.8350  1.7290
143.750  5.7240  4.0510  3.4420  2.9550  2.8490
460.000  8.2240  6.5510  5.9420  5.4550  5.3490
581.693  9.1860  7.5130  6.9040  6.4170  6.3110
793.328  9.1860  9.1860  8.5770  8.0900  7.9840
870.366  9.1860  9.1860  9.1860  8.6990  8.5930
931.971  9.1860  9.1860  9.1860  9.1860  9.0800
945.381  9.1860  9.1860  9.1860  9.1860  9.1860
