#1 observer-frame phase [day]
#2 HSC g mag (AB)
#3 HSC r mag (AB)
#4 HSC i mag (AB)
#5 HSC z mag (AB)
#6 HSC y mag (AB)
-200.000  8.5400  8.5400  8.5400  8.5400  8.5400
-13.200  8.5400  8.5400  8.5400  8.5400  8.5400
-12.000  5.6800  6.0190  6.3470  6.5960  6.7550
 -6.000  2.1410  2.0600  1.9550  2.2820  2.3210
  0.000  0.4330  0.1010  0.0000  0.2560  0.3380
  6.000  0.9530  0.4940  0.3410  0.5260  0.5550
 12.000  1.5320  0.8610  0.7040  0.8420  0.9390
 30.000  2.6980  1.6940  1.4470  1.5350  1.4980
 60.000  4.4330  3.1390  2.7800  2.8190  2.7270
 90.000  5.6090  3.9420  3.2520  3.1390  3.0650
120.000  6.1090  4.4420  3.7520  3.6390  3.5650
150.000  6.8290  5.1620  4.4720  4.3590  4.2850
480.000  9.1590  7.4920  6.8020  6.6890  6.6150
480.000  9.1590  7.4920  6.8020  6.6890  6.6150
628.429  8.5400  8.5400  7.8500  7.7370  7.6630
726.155  8.5400  8.5400  8.5400  8.4270  8.3530
742.159  8.5400  8.5400  8.5400  8.5400  8.4660
752.639  8.5400  8.5400  8.5400  8.5400  8.5400
