#1 observer-frame phase [day]
#2 HSC g mag (AB)
#3 HSC r mag (AB)
#4 HSC i mag (AB)
#5 HSC z mag (AB)
#6 HSC y mag (AB)
-200.000  2.7650  2.7650  2.7650  2.7650  2.7650
-25.850  2.7650  2.7650  2.7650  2.7650  2.7650
-23.500  3.6760  3.7470  3.9090  4.0620  4.1740
-11.750  4.3030  2.5880  0.9560  0.7820  0.5060
  0.000  4.2160  1.9310  0.0000 -0.8270 -1.3010
 11.750  4.7590  2.3740  0.5950 -0.3240 -0.8080
 23.500  6.6330  3.7560  1.6150  0.2990 -0.2970
 58.750  8.3540  5.1190  2.9690  1.5170  0.8320
117.500 10.2380  6.9620  4.7610  3.2880  2.5790
176.250 14.1560  9.5540  6.7680  5.0670  3.7320
235.000 14.6560 10.0540  7.2680  5.5670  4.2320
293.750 15.3760 10.7740  7.9880  6.2870  4.9520
940.000 17.7060 13.1040 10.3180  8.6170  7.2820
940.000 17.7060 13.1040 10.3180  8.6170  7.2820
940.000 17.7060 13.1040 10.3180  8.6170  7.2820
940.000 17.7060 13.1040 10.3180  8.6170  7.2820
940.000 17.7060 13.1040 10.3180  8.6170  7.2820
940.000 17.7060 13.1040 10.3180  8.6170  7.2820
