#1 observer-frame phase [day]
#2 HSC g mag (AB)
#3 HSC r mag (AB)
#4 HSC i mag (AB)
#5 HSC z mag (AB)
#6 HSC y mag (AB)
-200.000  9.1830  9.1830  9.1830  9.1830  9.1830
-12.650  9.1830  9.1830  9.1830  9.1830  9.1830
-11.500  5.7300  6.0780  6.4160  6.6660  6.8280
 -5.750  1.1640  1.1260  1.0000  1.3300  1.3890
  0.000  0.3350  0.1350  0.0000  0.2440  0.3590
  5.750  0.6780  0.3650  0.1840  0.3600  0.3220
 11.500  0.9050  0.4310  0.2540  0.3890  0.3650
 28.750  1.6070  0.8920  0.6230  0.7180  0.3530
 57.500  2.1200  1.1830  0.8200  0.8650  0.4120
 86.250  2.6940  1.3420  0.7210  0.6210  0.3620
115.000  3.8040  2.4520  1.8310  1.7310  1.4720
143.750  4.9240  3.5720  2.9510  2.8510  2.5920
460.000  7.4240  6.0720  5.4510  5.3510  5.0920
682.513  9.1830  7.8310  7.2100  7.1100  6.8510
853.541  9.1830  9.1830  8.5620  8.4620  8.2030
932.098  9.1830  9.1830  9.1830  9.0830  8.8240
944.748  9.1830  9.1830  9.1830  9.1830  8.9240
977.512  9.1830  9.1830  9.1830  9.1830  9.1830
