#1 observer-frame phase [day]
#2 SC B mag (AB)
#3 SC V mag (AB)
#4 SC R mag (AB)
#5 SC i mag (AB)
#6 SC z mag (AB)
-200.000  9.1860  9.1860  9.1860  9.1860  9.1860
-12.650  9.1860  9.1860  9.1860  9.1860  9.1860
-11.500  5.6400  5.9060  6.1620  6.4160  6.6940
 -5.750  2.2210  1.9730  2.1930  1.9570  2.3070
  0.000  0.5570  0.1010  0.1840  0.0000  0.2910
  5.750  1.0560  0.5700  0.5140  0.3350  0.5290
 11.500  1.6350  0.9880  0.8580  0.6960  0.8770
 28.750  2.8010  1.9310  1.6280  1.4260  1.4980
 57.500  4.5580  3.4870  2.9920  2.7540  2.7520
 86.250  5.9640  4.2910  3.6820  3.1950  3.0890
115.000  6.4640  4.7910  4.1820  3.6950  3.5890
143.750  7.1840  5.5110  4.9020  4.4150  4.3090
460.000  9.5140  7.8410  7.2320  6.7450  6.6390
460.000  9.5140  7.8410  7.2320  6.7450  6.6390
642.556  9.1860  9.1860  8.5770  8.0900  7.9840
725.216  9.1860  9.1860  9.1860  8.6990  8.5930
791.316  9.1860  9.1860  9.1860  9.1860  9.0800
805.703  9.1860  9.1860  9.1860  9.1860  9.1860
