#1 observer-frame phase [day]
#2 SC B mag (AB)
#3 SC V mag (AB)
#4 SC R mag (AB)
#5 SC i mag (AB)
#6 SC z mag (AB)
-200.000  5.3200  5.3200  5.3200  5.3200  5.3200
-36.000  5.3200  5.3200  5.3200  5.3200  5.3200
-34.200 13.7820  9.8150  7.7850  7.6360  7.8370
-32.400  8.7050  5.9540  5.3410  5.1370  5.4660
-30.600  7.5570  4.8100  4.2140  4.0100  4.3410
-28.800  6.8110  4.0660  3.4760  3.2720  3.6050
-27.000  6.2590  3.5140  2.9270  2.7220  3.0550
-25.200  5.5100  3.0700  2.4920  2.2860  2.5870
-23.400  5.0450  2.7070  2.1300  1.9220  2.2160
-21.600  4.6850  2.3970  1.8190  1.6100  1.9030
-19.800  4.4030  2.1370  1.5460  1.3380  1.6240
-18.000  4.1890  1.9240  1.3010  1.0990  1.3690
-16.200  3.9880  1.7230  1.0790  0.8730  1.1390
-14.400  3.8820  1.5700  0.8870  0.6610  0.9480
-12.600  3.8820  1.4660  0.7280  0.4740  0.7970
-10.800  3.7130  1.3210  0.6070  0.3230  0.6540
 -9.000  3.4400  1.1570  0.5290  0.2090  0.5250
 -7.200  3.3340  1.0850  0.4800  0.1240  0.4370
 -5.400  3.3920  1.1080  0.4510  0.0630  0.3890
 -3.600  3.4830  1.1800  0.4420  0.0240  0.3480
 -1.800  3.6090  1.3040  0.4480  0.0040  0.3150
  0.000  3.6650  1.3880  0.4750  0.0000  0.2940
  1.800  3.6300  1.4230  0.5170  0.0080  0.2830
  3.600  3.6880  1.5130  0.5690  0.0290  0.2850
  5.400  3.8910  1.6860  0.6260  0.0590  0.2980
  7.200  4.0760  1.8420  0.6920  0.1010  0.3210
  9.000  4.2470  1.9850  0.7660  0.1520  0.3510
 10.800  4.3990  2.1160  0.8460  0.2120  0.3880
 12.600  4.5350  2.2410  0.9330  0.2820  0.4340
 14.400  4.6650  2.3550  1.0290  0.3600  0.4830
 16.200  4.7690  2.4360  1.1360  0.4480  0.5390
 18.000  4.8850  2.5630  1.2500  0.5430  0.6010
 19.800  5.0120  2.7510  1.3710  0.6440  0.6710
 21.600  5.1680  2.9400  1.5000  0.7520  0.7390
 23.400  5.3600  3.1280  1.6370  0.8670  0.7960
 25.200  5.5790  3.3400  1.7790  0.9840  0.8510
 27.000  5.7530  3.5310  1.9270  1.1000  0.9190
 28.800  5.9120  3.7200  2.0770  1.2180  0.9910
 30.600  6.0700  3.9110  2.2290  1.3380  1.0640
 32.400  6.2200  4.0880  2.3800  1.4580  1.1380
 34.200  6.3690  4.2710  2.5300  1.5800  1.2110
 36.000  6.5020  4.4330  2.6770  1.7010  1.2900
 37.800  6.6130  4.5540  2.8250  1.8180  1.3740
 39.600  6.7060  4.6580  2.9650  1.9310  1.4580
 41.400  6.7810  4.7500  3.0990  2.0400  1.5420
 43.200  6.8510  4.8650  3.2200  2.1460  1.6090
 45.000  6.8990  4.9660  3.3290  2.2460  1.6750
 46.800  6.9250  5.0550  3.4270  2.3390  1.7410
 48.600  6.9410  5.1020  3.5150  2.4220  1.8080
 50.400  6.9700  5.0900  3.5940  2.4940  1.8790
 52.200  6.9910  5.0700  3.6670  2.5590  1.9490
 54.000  7.0040  5.0440  3.7350  2.6170  2.0180
 55.800  7.0160  5.0250  3.7970  2.6710  2.0830
 57.600  7.0530  5.0640  3.8490  2.7250  2.1410
 59.400  7.0840  5.0960  3.8960  2.7790  2.1980
 61.200  7.1060  5.1180  3.9360  2.8320  2.2530
 63.000  7.1220  5.1330  3.9700  2.8850  2.3070
 64.800  7.1460  5.1780  3.9980  2.9280  2.3770
 66.600  7.1720  5.2320  4.0220  2.9680  2.4510
 68.400  7.1940  5.2850  4.0410  3.0050  2.5230
 70.200  7.2150  5.3370  4.0590  3.0410  2.5930
 72.000  7.2160  5.3770  4.0760  3.0790  2.6420
 73.800  7.2110  5.4160  4.0950  3.1170  2.6800
 75.600  7.2050  5.4560  4.1130  3.1500  2.7120
 77.400  7.1990  5.5000  4.1320  3.1790  2.7390
 79.200  7.1920  5.5450  4.1500  3.2020  2.7600
