#1 observer-frame phase [day]
#2 SC B mag (AB)
#3 SC V mag (AB)
#4 SC R mag (AB)
#5 SC i mag (AB)
#6 SC z mag (AB)
-200.000  4.0150  4.0150  4.0150  4.0150  4.0150
-38.700  4.0150  4.0150  4.0150  4.0150  4.0150
-36.550 14.9710 12.9400  9.3280  7.3680  7.0860
-34.400  9.2420  7.8770  5.4290  4.9150  4.5580
-32.250  8.0920  6.7290  4.2850  3.7880  3.4300
-30.100  7.3460  5.9830  3.5410  3.0500  2.6920
-27.950  6.7940  5.4310  2.9890  2.5010  2.1420
-25.800  5.9020  4.7420  2.5460  2.0520  1.7150
-23.650  5.3760  4.2950  2.1830  1.6830  1.3570
-21.500  4.9910  3.9440  1.8740  1.3690  1.0470
-19.350  4.6570  3.6670  1.6130  1.0960  0.7790
-17.200  4.3490  3.4570  1.3990  0.8580  0.5450
-15.050  4.0900  3.2580  1.1980  0.6400  0.3230
-12.900  3.9090  3.1560  1.0440  0.4490  0.1110
-10.750  3.7970  3.1620  0.9420  0.2890 -0.0780
 -8.600  3.6450  3.0050  0.7980  0.1620 -0.2280
 -6.450  3.4740  2.7430  0.6350  0.0730 -0.3390
 -4.300  3.4310  2.6370  0.5650  0.0220 -0.4250
 -2.150  3.5250  2.6840  0.5890  0.0010 -0.4930
  0.000  3.6810  2.7580  0.6620  0.0000 -0.5340
  2.150  3.9200  2.8570  0.7880  0.0150 -0.5520
  4.300  4.0660  2.8950  0.8740  0.0450 -0.5550
  6.450  4.0760  2.8530  0.9060  0.0870 -0.5450
  8.600  4.1580  2.9070  0.9960  0.1420 -0.5220
 10.750  4.3530  3.1110  1.1680  0.2060 -0.4890
 12.900  4.5400  3.2980  1.3240  0.2780 -0.4430
 15.050  4.7260  3.4740  1.4680  0.3550 -0.3870
 17.200  4.9150  3.6200  1.5990  0.4410 -0.3230
 19.350  5.1100  3.7430  1.7230  0.5350 -0.2470
 21.500  5.3020  3.8600  1.8370  0.6360 -0.1620
 23.650  5.4560  3.9500  1.9180  0.7430 -0.0640
 25.800  5.5880  4.0590  2.0450  0.8600  0.0380
 27.950  5.6830  4.1900  2.2320  0.9880  0.1430
 30.100  5.8220  4.3500  2.4220  1.1210  0.2570
 32.250  6.0110  4.5460  2.6090  1.2590  0.3820
 34.400  6.2260  4.7730  2.8200  1.4030  0.5140
 36.550  6.3870  4.9550  3.0120  1.5510  0.6410
 38.700  6.5230  5.1210  3.2030  1.7020  0.7680
 40.850  6.6350  5.2880  3.3950  1.8560  0.8960
 43.000  6.7040  5.4470  3.5720  2.0090  1.0240
 45.150  6.7570  5.6070  3.7540  2.1620  1.1540
 47.300  6.8200  5.7500  3.9160  2.3120  1.2780
 49.450  6.9120  5.8640  4.0360  2.4610  1.3900
 51.600  6.9830  5.9620  4.1410  2.6020  1.4950
 53.750  7.0290  6.0450  4.2330  2.7370  1.5960
 55.900  7.0410  6.1320  4.3490  2.8550  1.7090
 58.050  7.0290  6.2000  4.4520  2.9590  1.8150
 60.200  6.9910  6.2490  4.5420  3.0520  1.9140
 62.350  6.9860  6.2690  4.5900  3.1340  2.0020
 64.500  7.0850  6.2650  4.5760  3.2110  2.0740
 66.650  7.1800  6.2530  4.5550  3.2810  2.1390
 68.800  7.2730  6.2340  4.5280  3.3460  2.1980
 70.950  7.3580  6.2200  4.5070  3.4060  2.2510
 73.100  7.4050  6.2530  4.5450  3.4580  2.3040
 75.250  7.4460  6.2800  4.5760  3.5060  2.3550
 77.400  7.4780  6.2970  4.5980  3.5460  2.4060
 79.550  7.5050  6.3080  4.6120  3.5810  2.4560
