#1 observer-frame phase [day]
#2 SC B mag (AB)
#3 SC V mag (AB)
#4 SC R mag (AB)
#5 SC i mag (AB)
#6 SC z mag (AB)
-200.000  5.4980  5.4980  5.4980  5.4980  5.4980
-35.700  5.4980  5.4980  5.4980  5.4980  5.4980
-34.000 12.5960  8.8060  7.4730  7.6180  7.7300
-32.300  7.4690  5.5950  5.0080  5.2560  5.2370
-30.600  6.3210  4.4560  3.8810  4.1320  4.1100
-28.900  5.5750  3.7140  3.1430  3.3960  3.3730
-27.200  5.0230  3.1630  2.5940  2.8460  2.8230
-25.500  4.4520  2.6830  2.1890  2.3880  2.3770
-23.800  4.0450  2.3040  1.8460  2.0010  2.0140
-22.100  3.7130  1.9860  1.5430  1.6800  1.7030
-20.400  3.4390  1.7290  1.2700  1.3990  1.4310
-18.700  3.2180  1.5320  1.0220  1.1460  1.1900
-17.000  3.0120  1.3430  0.7950  0.9100  0.9740
-15.300  2.8920  1.1700  0.5950  0.7000  0.7860
-13.600  2.8650  1.0210  0.4280  0.5240  0.6260
-11.900  2.7290  0.8750  0.3040  0.3620  0.4870
-10.200  2.5250  0.7400  0.2260  0.2210  0.3720
 -8.500  2.4400  0.6860  0.1590  0.1280  0.2790
 -6.800  2.4760  0.7160  0.0930  0.0800  0.2080
 -5.100  2.5600  0.7800  0.0550  0.0440  0.1560
 -3.400  2.6980  0.8770  0.0410  0.0180  0.1200
 -1.700  2.7670  0.9560  0.0500  0.0040  0.0970
  0.000  2.7460  1.0120  0.0780  0.0000  0.0850
  1.700  2.8060  1.1090  0.1140  0.0120  0.0820
  3.400  2.9950  1.2550  0.1530  0.0390  0.0870
  5.100  3.1730  1.3910  0.2060  0.0740  0.1030
  6.800  3.3450  1.5220  0.2700  0.1170  0.1260
  8.500  3.4900  1.6560  0.3380  0.1710  0.1580
 10.200  3.6130  1.7970  0.4130  0.2360  0.1960
 11.900  3.7240  1.9270  0.5020  0.3080  0.2380
 13.600  3.7960  2.0190  0.6110  0.3830  0.2860
 15.300  3.8960  2.1520  0.7180  0.4730  0.3390
 17.000  4.0270  2.3390  0.8180  0.5810  0.4000
 18.700  4.1900  2.5190  0.9380  0.6790  0.4650
 20.400  4.3910  2.6840  1.0790  0.7640  0.5290
 22.100  4.6260  2.8620  1.2280  0.8470  0.5970
 23.800  4.8250  3.0270  1.3720  0.9400  0.6680
 25.500  5.0150  3.1860  1.5160  1.0400  0.7370
 27.200  5.2030  3.3540  1.6600  1.1420  0.8050
 28.900  5.3680  3.5330  1.8020  1.2450  0.8680
 30.600  5.5370  3.7190  1.9440  1.3500  0.9290
 32.300  5.6860  3.8870  2.0790  1.4580  0.9900
 34.000  5.8030  4.0220  2.2080  1.5670  1.0500
 35.700  5.9040  4.1440  2.3270  1.6750  1.1100
 37.400  5.9920  4.2540  2.4400  1.7810  1.1680
 39.100  6.0950  4.3610  2.5670  1.8680  1.2220
 40.800  6.1820  4.4530  2.6850  1.9490  1.2770
 42.500  6.2540  4.5290  2.7970  2.0220  1.3350
 44.200  6.2790  4.5800  2.8950  2.0920  1.3960
 45.900  6.2420  4.6020  2.9710  2.1640  1.4590
 47.600  6.2000  4.6160  3.0400  2.2310  1.5240
 49.300  6.1540  4.6220  3.1040  2.2930  1.5890
 51.000  6.1160  4.6310  3.1620  2.3500  1.6550
 52.700  6.1420  4.6820  3.2160  2.4030  1.7200
 54.400  6.1620  4.7260  3.2660  2.4560  1.7830
 56.100  6.1720  4.7610  3.3120  2.5100  1.8430
 57.800  6.1740  4.7900  3.3550  2.5630  1.9000
 59.500  6.1990  4.8380  3.3770  2.6240  1.9580
 61.200  6.2320  4.8930  3.3930  2.6880  2.0150
 62.900  6.2600  4.9460  3.4050  2.7500  2.0690
 64.600  6.2880  4.9990  3.4150  2.8100  2.1200
 66.300  6.3110  5.0300  3.4380  2.8570  2.1660
 68.000  6.3340  5.0560  3.4670  2.8930  2.2080
 69.700  6.3570  5.0830  3.4940  2.9240  2.2470
 71.400  6.3820  5.1120  3.5200  2.9480  2.2830
 73.100  6.4060  5.1430  3.5450  2.9650  2.3170
 74.800  6.4270  5.1710  3.5680  2.9780  2.3480
 76.500  6.4240  5.1760  3.5860  2.9910  2.3760
 78.200  6.4220  5.1820  3.6040  3.0020  2.4010
 79.900  6.4190  5.1880  3.6210  3.0110  2.4260
 81.600  6.4150  5.1920  3.6380  3.0210  2.4490
 83.300  6.4120  5.1960  3.6570  3.0340  2.4740
 85.000  6.4060  5.1990  3.6750  3.0480  2.4980
 86.700  6.4020  5.2020  3.6940  3.0620  2.5220
 88.400  6.4010  5.2070  3.7120  3.0760  2.5470
 90.100  6.4370  5.2390  3.7250  3.0950  2.5720
 91.800  6.4730  5.2690  3.7380  3.1140  2.5980
 93.500  6.5100  5.3020  3.7510  3.1310  2.6230
 95.200  6.5480  5.3340  3.7630  3.1500  2.6490
 96.900  6.5870  5.3680  3.7760  3.1680  2.6740
 98.600  6.6260  5.4010  3.7880  3.1870  2.7000
100.300  6.6670  5.4360  3.8010  3.2060  2.7250
102.000  6.7090  5.4710  3.8120  3.2240  2.7510
103.700  6.7290  5.4800  3.8340  3.2370  2.7740
105.400  6.7470  5.4860  3.8550  3.2490  2.7990
107.100  6.7660  5.4930  3.8770  3.2610  2.8230
108.800  6.7850  5.4980  3.8990  3.2730  2.8470
110.500  6.8040  5.5040  3.9220  3.2850  2.8710
112.200  6.8220  5.5080  3.9440  3.2980  2.8960
113.900  6.8410  5.5140  3.9670  3.3090  2.9190
115.600  6.8590  5.5170  3.9900  3.3210  2.9430
117.300  6.8790  5.5220  4.0140  3.3320  2.9660
119.000  6.8970  5.5240  4.0370  3.3440  2.9900
120.700  6.9160  5.5280  4.0620  3.3550  3.0130
122.400  6.9340  5.5290  4.0870  3.3660  3.0360
124.100  6.9530  5.5320  4.1120  3.3770  3.0590
125.800  6.9650  5.5380  4.1310  3.3910  3.0830
127.500  6.9770  5.5440  4.1500  3.4050  3.1090
129.200  6.9890  5.5500  4.1690  3.4190  3.1330
130.900  7.0010  5.5560  4.1890  3.4330  3.1580
132.600  7.0120  5.5600  4.2080  3.4480  3.1820
134.300  7.0240  5.5660  4.2270  3.4610  3.2070
136.000  7.0340  5.5700  4.2470  3.4750  3.2310
137.700  7.0460  5.5750  4.2660  3.4880  3.2560
139.400  7.0560  5.5790  4.2860  3.5030  3.2800
141.100  7.0670  5.5830  4.3060  3.5170  3.3050
142.800  7.0760  5.5860  4.3260  3.5300  3.3290
142.800  7.0760  5.5860  4.3260  3.5300  3.3290
142.800  7.0760  5.5860  4.3260  3.5300  3.3290
243.426  5.4980  5.4980  5.4980  4.3468  4.7733
293.919  5.4980  5.4980  5.4980  4.7567  5.4980
385.235  5.4980  5.4980  5.4980  5.4980  5.4980
