#1 observer-frame phase [day]
#2 SC B mag (AB)
#3 SC V mag (AB)
#4 SC R mag (AB)
#5 SC i mag (AB)
#6 SC z mag (AB)
-200.000  5.4270  5.4270  5.4270  5.4270  5.4270
-35.000  5.4270  5.4270  5.4270  5.4270  5.4270
-33.250 13.2910  9.3320  7.6360  7.6480  7.8090
-31.500  8.1480  5.8480  5.1460  5.2060  5.3760
-29.750  6.9990  4.7060  4.0180  4.0790  4.2490
-28.000  6.2540  3.9630  3.2800  3.3430  3.5130
-26.250  5.7010  3.4120  2.7310  2.7930  2.9630
-24.500  5.0810  2.9390  2.3180  2.3510  2.4970
-22.750  4.6560  2.5620  1.9720  1.9740  2.1340
-21.000  4.3150  2.2460  1.6680  1.6570  1.8230
-19.250  4.0380  1.9860  1.3970  1.3800  1.5500
-17.500  3.8180  1.7800  1.1500  1.1330  1.3070
-15.750  3.6130  1.5850  0.9260  0.9020  1.0870
-14.000  3.5030  1.4230  0.7300  0.6890  0.9000
-12.250  3.4950  1.2980  0.5660  0.5070  0.7450
-10.500  3.3450  1.1470  0.4470  0.3480  0.6050
 -8.750  3.1040  0.9870  0.3770  0.2170  0.4860
 -7.000  3.0050  0.9200  0.3230  0.1260  0.3960
 -5.250  3.0460  0.9490  0.2740  0.0700  0.3350
 -3.500  3.1250  1.0190  0.2500  0.0320  0.2880
 -1.750  3.2450  1.1330  0.2470  0.0090  0.2540
  0.000  3.2960  1.2150  0.2660  0.0000  0.2310
  1.750  3.2580  1.2560  0.3040  0.0020  0.2190
  3.500  3.3140  1.3470  0.3490  0.0180  0.2170
  5.250  3.5140  1.5090  0.3940  0.0470  0.2250
  7.000  3.6990  1.6560  0.4530  0.0870  0.2430
  8.750  3.8740  1.7940  0.5230  0.1350  0.2680
 10.500  4.0190  1.9280  0.5970  0.1940  0.3010
 12.250  4.1400  2.0620  0.6770  0.2640  0.3410
 14.000  4.2540  2.1840  0.7680  0.3410  0.3850
 15.750  4.3440  2.2700  0.8760  0.4240  0.4350
 17.500  4.4490  2.4000  0.9820  0.5180  0.4900
 19.250  4.5730  2.5880  1.0850  0.6260  0.5530
 21.000  4.7320  2.7750  1.2060  0.7320  0.6170
 22.750  4.9320  2.9530  1.3470  0.8340  0.6770
 24.500  5.1660  3.1510  1.4950  0.9360  0.7380
 26.250  5.3540  3.3320  1.6400  1.0440  0.8060
 28.000  5.5270  3.5080  1.7830  1.1560  0.8750
 29.750  5.7000  3.6900  1.9280  1.2690  0.9440
 31.500  5.8580  3.8680  2.0740  1.3840  1.0120
 33.250  6.0160  4.0520  2.2200  1.5000  1.0780
 35.000  6.1580  4.2160  2.3600  1.6160  1.1470
 36.750  6.2730  4.3430  2.4950  1.7310  1.2170
 38.500  6.3710  4.4540  2.6210  1.8430  1.2870
 40.250  6.4550  4.5530  2.7400  1.9520  1.3540
 42.000  6.5440  4.6640  2.8660  2.0490  1.4130
 43.750  6.6160  4.7590  2.9830  2.1410  1.4710
 45.500  6.6680  4.8410  3.0920  2.2250  1.5300
 47.250  6.6860  4.8880  3.1880  2.3020  1.5910
 49.000  6.6670  4.8900  3.2640  2.3740  1.6570
 50.750  6.6420  4.8830  3.3350  2.4390  1.7240
 52.500  6.6110  4.8700  3.4010  2.4990  1.7900
 54.250  6.5860  4.8620  3.4600  2.5540  1.8550
 56.000  6.6190  4.9080  3.5130  2.6070  1.9170
 57.750  6.6450  4.9480  3.5620  2.6590  1.9770
 59.500  6.6620  4.9790  3.6050  2.7130  2.0350
 61.250  6.6720  5.0030  3.6440  2.7660  2.0900
 63.000  6.6970  5.0510  3.6650  2.8170  2.1540
 64.750  6.7250  5.1090  3.6790  2.8680  2.2200
 66.500  6.7500  5.1640  3.6900  2.9170  2.2830
 68.250  6.7740  5.2190  3.6990  2.9640  2.3440
 70.000  6.7840  5.2570  3.7180  3.0060  2.3920
 71.750  6.7920  5.2910  3.7430  3.0430  2.4320
 73.500  6.7980  5.3260  3.7670  3.0750  2.4680
 75.250  6.8050  5.3650  3.7900  3.1000  2.5010
 77.000  6.8120  5.4050  3.8130  3.1200  2.5290
 78.750  6.8190  5.4400  3.8350  3.1360  2.5550
 80.500  6.8270  5.4360  3.8540  3.1480  2.5780
 82.250  6.8350  5.4340  3.8740  3.1590  2.5990
 84.000  6.8430  5.4320  3.8930  3.1680  2.6190
 85.750  6.8500  5.4270  3.9120  3.1790  2.6380
 87.500  6.8570  5.4230  3.9330  3.1920  2.6590
 89.250  6.8620  5.4180  3.9520  3.2060  2.6790
 91.000  6.8680  5.4120  3.9730  3.2200  2.6990
 92.750  6.8770  5.4100  3.9920  3.2340  2.7210
 94.500  6.9160  5.4420  4.0060  3.2500  2.7450
 96.250  6.9550  5.4730  4.0190  3.2660  2.7710
 98.000  6.9960  5.5060  4.0330  3.2810  2.7940
 99.750  7.0370  5.5390  4.0460  3.2980  2.8200
101.500  7.0800  5.5730  4.0600  3.3130  2.8430
103.250  7.1230  5.6070  4.0730  3.3290  2.8690
105.000  7.1680  5.6420  4.0870  3.3460  2.8930
106.750  7.2140  5.6780  4.0990  3.3610  2.9180
108.500  7.2350  5.6870  4.1210  3.3750  2.9390
110.250  7.2540  5.6930  4.1410  3.3880  2.9610
112.000  7.2730  5.7000  4.1640  3.4020  2.9820
113.750  7.2920  5.7060  4.1850  3.4140  3.0040
115.500  7.3110  5.7120  4.2070  3.4280  3.0250
117.250  7.3300  5.7170  4.2290  3.4420  3.0470
119.000  7.3500  5.7220  4.2510  3.4540  3.0670
120.750  7.3680  5.7260  4.2740  3.4680  3.0880
122.500  7.3880  5.7310  4.2970  3.4800  3.1090
124.250  7.4070  5.7340  4.3190  3.4930  3.1300
126.000  7.4260  5.7380  4.3430  3.5070  3.1500
127.750  7.4450  5.7400  4.3660  3.5190  3.1690
129.500  7.4650  5.7430  4.3910  3.5320  3.1900
131.250  7.4760  5.7460  4.4100  3.5450  3.2120
133.000  7.4890  5.7500  4.4300  3.5590  3.2350
134.750  7.5000  5.7520  4.4490  3.5720  3.2570
136.500  7.5130  5.7560  4.4690  3.5870  3.2800
138.250  7.5240  5.7570  4.4890  3.6010  3.3020
140.000  7.5360  5.7600  4.5090  3.6140  3.3250
141.750  7.5460  5.7610  4.5280  3.6280  3.3470
143.500  7.5580  5.7640  4.5490  3.6410  3.3690
145.250  7.5680  5.7640  4.5680  3.6550  3.3910
147.000  7.5790  5.7660  4.5890  3.6690  3.4140
148.750  7.5890  5.7660  4.6090  3.6810  3.4360
148.750  7.5890  5.7660  4.6090  3.6810  3.4360
148.750  7.5890  5.7660  4.6090  3.6810  3.4360
220.325  5.4270  5.4270  5.4270  4.2291  4.3440
305.698  5.4270  5.4270  5.4270  4.8828  5.4270
376.772  5.4270  5.4270  5.4270  5.4270  5.4270
