#1 observer-frame phase [day]
#2 SC B mag (AB)
#3 SC V mag (AB)
#4 SC R mag (AB)
#5 SC i mag (AB)
#6 SC z mag (AB)
-200.000  5.1310  5.1310  5.1310  5.1310  5.1310
-37.000  5.1310  5.1310  5.1310  5.1310  5.1310
-35.150 14.0530 10.2720  7.9010  7.5420  7.7690
-33.300  8.9420  5.9790  5.4760  5.0440  5.4160
-31.450  7.7940  4.8330  4.3500  3.9160  4.2910
-29.600  7.0480  4.0880  3.6120  3.1790  3.5560
-27.750  6.4960  3.5360  3.0630  2.6290  3.0060
-25.900  5.6940  3.1050  2.6110  2.2040  2.5380
-24.050  5.2110  2.7490  2.2320  1.8470  2.1570
-22.200  4.8440  2.4430  1.9140  1.5380  1.8400
-20.350  4.5550  2.1830  1.6370  1.2700  1.5560
-18.500  4.3340  1.9660  1.3930  1.0370  1.2910
-16.650  4.1280  1.7630  1.1730  0.8160  1.0520
-14.800  4.0120  1.6160  0.9830  0.6080  0.8540
-12.950  3.9930  1.5270  0.8270  0.4250  0.6970
-11.100  3.8050  1.3940  0.6970  0.2840  0.5440
 -9.250  3.5160  1.2370  0.5980  0.1870  0.4010
 -7.400  3.4080  1.1690  0.5450  0.1130  0.3080
 -5.550  3.4780  1.1920  0.5330  0.0530  0.2640
 -3.700  3.5950  1.2660  0.5390  0.0170  0.2260
 -1.850  3.7700  1.3950  0.5600  0.0010  0.1940
  0.000  3.8600  1.4810  0.5930  0.0000  0.1730
  1.850  3.8370  1.5140  0.6360  0.0150  0.1620
  3.700  3.9010  1.6070  0.6940  0.0400  0.1630
  5.550  4.1000  1.7920  0.7670  0.0760  0.1760
  7.400  4.2810  1.9570  0.8450  0.1200  0.2010
  9.250  4.4490  2.1090  0.9290  0.1720  0.2350
 11.100  4.6060  2.2390  1.0240  0.2330  0.2750
 12.950  4.7550  2.3540  1.1290  0.3040  0.3220
 14.800  4.9000  2.4590  1.2380  0.3860  0.3730
