#1 observer-frame phase [day]
#2 SC B mag (AB)
#3 SC V mag (AB)
#4 SC R mag (AB)
#5 SC i mag (AB)
#6 SC z mag (AB)
199.500 36.9710 35.6960 35.0330 33.1120 32.1610
202.350 36.9930 35.7180 35.0530 33.1290 32.1610
205.200 37.0170 35.7400 35.0750 33.1470 32.1620
208.050 37.0400 35.7620 35.0950 33.1640 32.1620
210.900 37.0630 35.7850 35.1160 33.1820 32.1620
213.750 37.0750 35.7960 35.1280 33.1930 32.1640
216.600 37.0880 35.8090 35.1410 33.2040 32.1660
219.450 37.0990 35.8200 35.1520 33.2140 32.1680
222.300 37.1110 35.8330 35.1650 33.2250 32.1700
225.150 37.1220 35.8440 35.1760 33.2350 32.1700
228.000 37.1340 35.8560 35.1880 33.2460 32.1720
230.850 37.1450 35.8660 35.1980 33.2550 32.1720
233.700 37.1570 35.8780 35.2100 33.2650 32.1730
236.550 37.1670 35.8880 35.2200 33.2740 32.1720
239.400 37.1780 35.8990 35.2310 33.2840 32.1720
242.250 37.1880 35.9090 35.2410 33.2920 32.1710
242.250 37.1880 35.9090 35.2410 33.2920 32.1710
242.250 37.1880 35.9090 35.2410 33.2920 32.1710
242.250 37.1880 35.9090 35.2410 33.2920 32.1710
242.250 37.1880 35.9090 35.2410 33.2920 32.1710
31179.000 30.0000 30.0000 30.0000 30.0000 30.0000
